Obiekt;Kod_obiektu;Nr_4_3;Nazwa_pola;ID_pola;Lp_pola_w_obiekcie;W_systemie_D365;Uwagi;Obecne na formularzu;Bierze udzial w pluginach;Bierze udzial w js;Obowiazkowosc;Lookup – tabela docelowa
Pakiet;neu_tenderbundle;4.3.13;Czas trwania Pakietu w miesiącach;neu_durationinmonths;33;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService;neu_tenderbundle.js;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Czas trwania pakietu – zmiana;neu_durationinmonthschange;34;;;tak;;neu_tenderbundle.js;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Ilość dni związana z ofertą;neu_daysofvalidquote;35;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Termin płatności Przetargu;neu_paymentdeadline;36;;;tak;NeuTenderBundleService;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Data rozpoczęcia dostaw;neu_deliveryopeningdate;37;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Dostawa w sobotę;neu_isdeliveryonsaturday;38;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Dostawa jednorazowa;neu_isonetimedelivery;39;;;tak;;neu_tenderbundle.js;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Data dostawy jednorazowej;neu_onetimedeliverydate;40;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Czas realizacji zamówienia (h);neu_deliveryhours;41;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Ratunek życia (h);neu_lifesaving;42;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Cito (h);neu_cito;43;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Kalkuluj;WebResource_CalcButton;44;;;nie;;;;
Pakiet;neu_tenderbundle;4.3.13;Przenieś narzut;WebResource_WebResource_OVERHEAD_PROPAGATION_BUTTON;45;;;nie;;;;
Pakiet;neu_tenderbundle;4.3.13;Narzut %;neu_overheadpercent;46;;;tak;CreateTenderProduct, NeuOverheadFlagChangeHandler, NeuTenderBundleService, NeuValidationBeforeCalcOrOverheadPropagationHandler;neu_tenderbundle.js;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Podsumowanie korekt narzutu;neu_totaloverheadadjustment;47;;;tak;NeuTenderBundleService;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Ilość sztuk;neu_totalquantity;48;;;tak;CalculateAndPopulateToTenderOpportunityAction, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Ilość sztuk do SAP;neu_totalquantitysap;49;;;tak;CalculateAndPopulateToTenderOpportunityAction, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Marża brutto;neu_totalmarginbrutto;50;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Marża brutto do SAP;neu_totalmarginbruttosap;51;;;tak;CalculateAndPopulateToTenderOpportunityAction, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Wartość netto oferta;neu_totalbudgetsale;52;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Wartość Pakietu brutto;neu_totalamountbrutto;53;;;tak;CalculateAndPopulateToTenderOpportunityAction, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Wartość Pakietu netto;neu_totalamountnetto;54;;;tak;CalculateAndPopulateToTenderOpportunityAction, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Marża brutto (%);neu_totalmarginbruttopercent;55;;;tak;NeuTenderBundleService;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Wartość netto SAP;neu_totalbudgetsalesap;56;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Wartość brutto SAP;neu_budgetsalebruttosap;57;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Cena do kalkulacji wartości narzutu;neu_pricetooverheadcalc;58;;;tak;CalculateAndPopulateToTenderOpportunityAction, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Cena do kalkulacji wartości narzutu do SAP;neu_pricetooverheadcalcsap;59;;;tak;CalculateAndPopulateToTenderOpportunityAction, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Narzut% PRE;neu_overheadpercentpre;60;;;nie;NeuOverheadFlagChangeHandler, NeuValidationBeforeCalcOrOverheadPropagationHandler;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Koszt własny ZACH;neu_totalzachcost;61;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Koszt własny ZACH (%);neu_totalzachcostpercent;62;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Korekty marży;neu_totalmarginadjustment;63;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Korekty marży (%);neu_totalmarginadjustmentpercent;64;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Marża urzędowo-umowna;neu_totalcontractualmargin;65;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Marża urzędowo-umowna (%);neu_totalcontractualmarginpercent;66;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Korzyści kontraktowe;neu_totalcontractualbenefits;67;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Korzyści kontraktowe (%);neu_totalcontractualbenefitspercent;68;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Zysk na sprzedaży;neu_totalprofitonsale;69;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Zysk na sprzedaży (%);neu_totalprofitonsalespercent;70;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Korzyści terminu od producenta;neu_totaltermbenefits;71;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Korzyści terminu od producenta (%);neu_totaltermbenefitspercent;72;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Finansowanie zapasów;neu_totalfinancinginventories;73;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Finansowanie zapasów (%);neu_totalfinancinginventoriespercent;74;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Koszty terminu podstawowego;neu_totalbasictermcosts;75;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Koszty terminu podstawowego (%);neu_totalbasictermcostspercent;76;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Koszty terminu opóźnień;neu_totaldelaycosts;77;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Koszty terminu opóźnień (%);neu_totaldelaycostspercent;78;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Przychody odsetkowe;neu_totalinterestincome;79;;;tak;CalculateAndPopulateToTenderOpportunityAction, CalculateAndPopulateToTenderOpportunityHandler, NeuTenderBundleService, SetPluginList;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Przychody odsetkowe (%);neu_totalinterestincomepercent;80;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Produkty Przetargu;;81;;;nie;;;;
Pakiet;neu_tenderbundle;4.3.13;Utworzony przez;createdby;82;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Zmodyfikowane przez;modifiedby;83;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Właściciel;ownerid;84;;;tak;;;Obowiązkowe;
Pakiet;neu_tenderbundle;4.3.13;Data utworzenia rekordu;createdon;85;;;tak;;neu_tenderbundle.js;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Data modyfikacji rekordu;modifiedon;86;;;tak;;;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Flaga do poprzedniego statusu;neu_statepreflag;87;;;tak;StatusPreFlagHandler;neu_tenderbundle.js;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Flaga do 'Kalkuluj'.;neu_calcflag;88;;;tak;NeuCalcFlagChangeHandler, NeuTenderBundleService, PluginHelper;neu_tenderbundle.js;Opcjonalne;
Pakiet;neu_tenderbundle;4.3.13;Flaga do narzutu;neu_overheadflag;89;;;tak;NeuOverheadFlagChangeAction.cs, NeuOverheadFlagChangeHandler, NeuTenderBundleService, NeuValidationBeforeCalcOrOverheadPropagationHandler, PluginHelper;neu_tenderbundle.js;Opcjonalne;
Pakiet;neu_tenderbundle;4.3.13;Flaga rekalkulacji walidacja;neu_isrecalcvalidation;90;;;tak;NeuValidationBeforeCalcOrOverheadPropagationHandler;neu_tenderbundle.js;Zwykłe;
Pakiet;neu_tenderbundle;4.3.13;Flaga propagacja narzutu walidacja;neu_isoverheadvalidation;91;;;tak;NeuValidationBeforeCalcOrOverheadPropagationHandler;neu_tenderbundle.js;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Nazwa;neu_name;1;;;tak;;;required;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Oferta cenowa;neu_quoteid;2;;;tak;NeuQuoteBundleService;;required;neu_quote
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Pakiet Przetargu;neu_tenderbundleid;3;;;tak;NeuQuoteBundleService;;Zwykłe;neu_tenderbundle
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Numer pakietu;neu_number;4;;;tak;GenerateCsvFromQuoteAction;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Data obowiązywania Pakietu OD;neu_validitydatefrom;5;;;tak;NeuQuoteBundleService;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Data obowiązywania Pakietu DO;neu_validitydateto;6;;;tak;NeuQuoteBundleService;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Umowa;neu_contractopid;7;;;tak;;;Zwykłe;neu_contractop
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Właściciel;ownerid;8;;;tak;;;Obowiązkowe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Narzut %;neu_overheadpercent;9;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Podsumowanie korekt narzutu;neu_totaloverheadadjustment;10;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Ilość sztuk;neu_totalquantity;11;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Sprzedaż budżetowa oferta;neu_totalbudgetsale;12;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Marża brutto;neu_totalmarginbrutto;13;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Marża brutto (%);neu_totalmarginbruttopercent;14;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Wartość Pakietu netto;neu_totalamountnetto;15;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Wartość Pakietu brutto;neu_totalamountbrutto;16;;;tak;;;Zwykłe;
Pakiet oferty cenowej;neu_quotebundle;4.3.14;Produkty;;17;;;nie;;;;
Placowka;neu_institution_receiver;4.3.15;Nazwa;neu_name;1;;;tak;;;required;
Placowka;neu_institution_receiver;4.3.15;Beneficjent;neu_receiverid;2;;;tak;NeuInstitutionReceiverService;;required;neu_receiver
Placowka;neu_institution_receiver;4.3.15;Produkt Przetargu;neu_tenderproductid;3;;;tak;NeuInstitutionReceiverService;;required;neu_tenderproduct
Placowka;neu_institution_receiver;4.3.15;Ilość jednostek miary;neu_unitamount;4;;;tak;;;required;
Placowka;neu_institution_receiver;4.3.15;Pole wynikowe OutputQuantity;neu_outputquantity;5;;;tak;;;Zwykłe;
Placowka;neu_institution_receiver;4.3.15;Przetarg;neu_tenderid;6;;;tak;;;Zwykłe;
Placowka;neu_institution_receiver;4.3.15;Właściciel;ownerid;7;;;tak;;;Obowiązkowe;
Placowka;neu_institution_receiver;4.3.15;Data utworzenia;createdon;8;;;tak;;;Zwykłe;
Placowka oferty cenowej;neu_quote_institution_receiver;4.3.16;Nazwa;neu_name;1;;;tak;;;required;
Placowka oferty cenowej;neu_quote_institution_receiver;4.3.16;Beneficjent;neu_receiverid;2;;;tak;GenerateCsvFromQuoteAction, NeuQuoteInstitutionReceiverService;;Zwykłe;neu_receiver
Placowka oferty cenowej;neu_quote_institution_receiver;4.3.16;Ilość jednostek miary;neu_unitamount;3;;;tak;GenerateCsvFromQuoteAction, NeuQuoteInstitutionReceiverService;;Zwykłe;
Placowka oferty cenowej;neu_quote_institution_receiver;4.3.16;Placówka;neu_institution_receiverid;4;;;tak;;;Zwykłe;neu_institution_receiver
Placowka oferty cenowej;neu_quote_institution_receiver;4.3.16;Produkt oferty cenowej;neu_quotedetailid;5;;;tak;NeuQuoteInstitutionReceiverService;;Zwykłe;neu_quotedetail
Placowka oferty cenowej;neu_quote_institution_receiver;4.3.16;Właściciel;ownerid;6;;;tak;;;Obowiązkowe;
Pozycja cennika producenta;neu_listproducerpricelist;4.3.17;Nazwa;neu_name;1;;;tak;;;required;
Pozycja cennika producenta;neu_listproducerpricelist;4.3.17;Cennik;neu_producerpricelistid;2;;;tak;NeuListProducerPriceListService;;Zwykłe;neu_producerpricelist
Pozycja cennika producenta;neu_listproducerpricelist;4.3.17;Cena;neu_price;3;;;tak;NeuListProducerPriceListService;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;4.3.17;Produkt SAP;neu_productid;4;;;tak;NeuListProducerPriceListService;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;4.3.17;Limit ilościowy;neu_saleslimit;5;;;tak;NeuListProducerPriceListService;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;4.3.17;Właściciel;ownerid;6;;;tak;;;Obowiązkowe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Nazwa;neu_name;1;;;tak;NeuListTradeTermsService;;required;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Cena ZPZK;neu_amount;2;;;tak;DeleteListTradeTermsHandler, NeuListTradeTermsService, UpdateListTradeTermsAction, UpdateListTradeTermsHandler;;required;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Przetarg;neu_tenderid;3;;;tak;CreateListTradeTermsPostAction, NeuListTradeTermsService;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Produkt SAP;neu_productid;4;;;tak;CreateListTradeTermsPostAction, CreateTradeTermsPostAction, NeuListTradeTermsService, UpdateListTradeTermsHandler;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Warunki ZPZK;neu_tradetermsid;5;;;tak;CreateListTradeTermsAction, NeuListTradeTermsService, UpdateListTradeTermsHandler;;required;neu_tradeterms
Pozycja ZPZK;neu_listtradeterms;4.3.18;Limit ilościowy ZPZK;neu_saleslimit;6;;;tak;DeleteListTradeTermsHandler, NeuListTradeTermsService, UpdateListTradeTermsHandler;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Kod EAN;neu_eancode;7;;;tak;NeuListTradeTermsService;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Sposób rozliczania;neu_settlementmethod;8;;;tak;DeleteListTradeTermsHandler, UpdateListTradeTermsAction, UpdateListTradeTermsHandler;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Właściciel;ownerid;9;;;tak;;;Obowiązkowe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Data utworzenia;createdon;10;;;tak;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Ilość;neu_unitamount;11;;;tak;NeuListTradeTermsService;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Numer Oferty Producenta;neu_code;12;;;tak;NeuListTradeTermsService, UpdateListTradeTermsHandler;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Wysłany do SAP;neu_issenttosap;13;;;tak;DeleteListTradeTermsValidatorAction, DeleteListTradeTermsValidatorHandler, NeuListTradeTermsService;neu_listtradeterms.js;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;4.3.18;Produkty Przetargu;;14;;;nie;;;;
Pozycja ZPZK Produkt Dopasowany;neu_listtradetermstenderproduct;4.3.19;Nazwa;neu_name;1;;;tak;;;Zwykłe;
Pozycja ZPZK Produkt Dopasowany;neu_listtradetermstenderproduct;4.3.19;Właściciel;ownerid;2;;;tak;;;Obowiązkowe;
Pozycja ZPZK Produkt Dopasowany;neu_listtradetermstenderproduct;4.3.19;Pozycja ZPZK;neu_listtradetermsid;3;;;tak;CreateListPreAction, DeleteListHandler, NeuListTradeTermsTenderProductService;;Zwykłe;neu_listtradeterms
Pozycja ZPZK Produkt Dopasowany;neu_listtradetermstenderproduct;4.3.19;Ilość;neu_unitamount;4;;;tak;DeleteListHandler, NeuListTradeTermsTenderProductService, UpdateListAction, UpdateListHandler;;Zwykłe;
Pozycja ZPZK Produkt Dopasowany;neu_listtradetermstenderproduct;4.3.19;Produkt Dopasowany;neu_mappedproductid;5;;;tak;DeleteListHandler, NeuListTradeTermsTenderProductService;;Zwykłe;neu_mappedproduct
Pozycja ZPZK Produkt Dopasowany;neu_listtradetermstenderproduct;4.3.19;Przetarg;neu_tenderid;6;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Producent;neu_name;1;;;tak;CreateAssessmentAttachmentService, CreateEmailToProducerAction, CreateEmailToProducerHandler, NeuValuationProductService;;required;
Producent;neu_producer;4.3.20;Kod SAP;neu_sapcode;2;;;tak;CalculatorGetRecommendationHistoryAction, ImportProduct, ImportSalesProducer, NeuProducerService, NeuValuationProductService;;Zwykłe;
Producent;neu_producer;4.3.20;Sposób rozliczania;neu_settlementmethod;3;;;tak;CreateTradeTermsPostAction;;Zwykłe;
Producent;neu_producer;4.3.20;Przedstawiciel;neu_contactid;4;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Adres e-mail;emailaddress;5;;;tak;CreateEmailToProducerHandler;neu_producer.js;Zwykłe;
Producent;neu_producer;4.3.20;Telefon;neu_phone;6;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Fax;neu_fax;7;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Ulica;neu_street;8;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Kod pocztowy;neu_postalcode;9;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Miasto;neu_city;10;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Kraj;neu_country;11;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Producent lecznictwa;neu_isproducerofproduct;12;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Producent udziela warunków dla Lecznictwa;neu_istenderzpzkproducer;13;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Plugin do generowania emaila;neu_createemailflag;14;;;tak;CreateEmailToProducerAction, CreateEmailToProducerHandler;neu_producer.js;Zwykłe;
Producent;neu_producer;4.3.20;Notatka;neu_note;15;;;tak;;;Zwykłe;
Producent;neu_producer;4.3.20;Wyślij informację o wygranym przetargu;WebResource_ButtonProducerCreateEmail;16;;;nie;;;;
Producent;neu_producer;4.3.20;Działania;;17;;;nie;;;;
Producent;neu_producer;4.3.20;Notatki;;18;;;nie;;;;
Producent;neu_producer;4.3.20;Producenci farmaceutyczni;;19;;;nie;;;;
Producent Pharmindex;neu_producerofproduct;4.3.21;Przyczyna stanu;statuscode;1;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Nazwa;neu_name;2;;;tak;;;required;
Producent Pharmindex;neu_producerofproduct;4.3.21;Producent sprzedażowy;neu_producersapid;3;;;tak;CopySalesProducerToProductHandler, NeuProducerOfProductService, PluginHelper;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Kod SAP;neu_sapcode;4;;;tak;;;Opcjonalne;
Producent Pharmindex;neu_producerofproduct;4.3.21;Rodzaj;neu_type;5;;;tak;;;required;
Producent Pharmindex;neu_producerofproduct;4.3.21;Producent własny;neu_isownproducer;6;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;ID Pharmindex;neu_pharmindexid;7;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Status;neu_state;8;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Opis;neu_description;9;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Przedstawiciel;neu_contactid;10;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;E-mail;neu_email;11;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Telefon;neu_phone;12;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Fax;neu_fax;13;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Ulica;neu_adress_line1;14;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Nr domu;neu_adress_line2;15;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Nr lokalu;neu_adress_line3;16;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Kod pocztowy;neu_adress_postalcode;17;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Miasto;neu_adress_city;18;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Powiat;neu_adress_district;19;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Województwo;neu_adress_province;20;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Kraj;neu_country;21;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Produkty Pharmindex;;22;;;nie;;;;
Producent Pharmindex;neu_producerofproduct;4.3.21;Utworzony przez;createdby;23;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Zmodyfikowane przez;modifiedby;24;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Właściciel;ownerid;25;;;tak;;;Obowiązkowe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Data utworzenia;createdon;26;;;tak;;;Zwykłe;
Producent Pharmindex;neu_producerofproduct;4.3.21;Data modyfikacji;modifiedon;27;;;tak;;;Zwykłe;
Producent Preferowany;neu_preferredproducer;4.3.22;Nazwa;neu_name;1;;;tak;NeuPreferedProducerService, SetIsCopyPrefferedProducerAction;;Zwykłe;
Producent Preferowany;neu_preferredproducer;4.3.22;Pakiet;neu_tenderbundleid;2;;;tak;CreatePrefferedProducerAction, CreatePrefferedProducerHandler, NeuPreferedProducerService, UpdatePrefferedProducerAction, UpdatePrefferedProducerHandler;;Zwykłe;neu_tenderbundle
Producent Preferowany;neu_preferredproducer;4.3.22;Producent sprzedażowy;neu_producersapid;3;;;tak;NeuPreferedProducerService, SetIsCopyPrefferedProducerAction, SetStatePrefferedProducerAction;;required;
Producent Preferowany;neu_preferredproducer;4.3.22;Priorytet;neu_prioritycode;4;;;tak;CreatePrefferedProducerAction, CreatePrefferedProducerHandler, NeuPreferedProducerService, SetIsCopyPrefferedProducerAction, UpdatePrefferedProducerAction, UpdatePrefferedProducerHandler;;required;
Producent Preferowany;neu_preferredproducer;4.3.22;Właściciel;ownerid;5;;;tak;;;Obowiązkowe;
Produkt Dopasowany;neu_mappedproduct;4.3.23;Przyczyna stanu;statuscode;1;;;tak;;;Zwykłe;
Produkt Dopasowany;neu_mappedproduct;4.3.23;% Marża brutto;neu_marginbruttopercent;2;;;tak;PluginHelper, TenderStructureCalculator;;Zwykłe;
Produkt Dopasowany;neu_mappedproduct;4.3.23;Nazwa;neu_name;3;;;tak;NeuMappedProductService, NeuZeroIndexFlagChangeCreateHandler , NeuZeroIndexFlagChangeHandler, PluginHelper, TenderStructureCalculator;neu_mappedproduct.js;Opcjonalne;
