"EntityLogicalName";"FieldLogicalName";"PluginAction";"SciezkaPliku"
"neu_licence";"neu_licencestatus";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_accountid";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_city";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_county";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_line1";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_line2";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_line3";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_postalcode";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_province";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_country";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_address_countryid";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_datefrom";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_dateto";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_fullname";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_name";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_gifcode";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_sapcode";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_code";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_nip";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_regon";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_payerid";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_permissionnumber";"SetDataOnParentAccountPostCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetDataOnParentAccountPostCreateUpdateSystemHandler.cs"
"neu_licence";"neu_licencestatus";"SetLicenceActivationDatePreCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetLicenceActivationDatePreCreateUpdateSystemHandler.cs"
"neu_licence";"neu_activationdate";"SetLicenceActivationDatePreCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetLicenceActivationDatePreCreateUpdateSystemHandler.cs"
"neu_licence";"neu_licenceId";"SetLicenceActivationDatePreCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetLicenceActivationDatePreCreateUpdateSystemHandler.cs"
"neu_licence";"id";"SetLicenceActivationDatePreCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\SetLicenceActivationDatePreCreateUpdateSystemHandler.cs"
"neu_licence";"neu_crm2015accountid";"ValidationCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\ValidationCreateUpdateSystemHandler.cs"
"neu_licence";"neu_sapcode";"ValidationCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\ValidationCreateUpdateSystemHandler.cs"
"neu_licence";"neu_accountid";"ValidationCreateUpdateSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuLicence.Plugins\Steps\ValidationCreateUpdateSystemHandler.cs"
"neu_listtradeterms";"neu_tradetermsid";"CreateListTradeTermsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Actions\CreateListTradeTermsAction.cs"
"neu_listtradeterms";"neu_tenderid";"CreateListTradeTermsPostAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Actions\CreateListTradeTermsPostAction.cs"
"neu_listtradeterms";"neu_productid";"CreateListTradeTermsPostAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Actions\CreateListTradeTermsPostAction.cs"
"neu_listtradeterms";"neu_issenttosap";"DeleteListTradeTermsValidatorAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Actions\DeleteListTradeTermsValidatorAction.cs"
"neu_listtradeterms";"neu_amount";"UpdateListTradeTermsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Actions\UpdateListTradeTermsAction.cs"
"neu_listtradeterms";"neu_settlementmethod";"UpdateListTradeTermsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Actions\UpdateListTradeTermsAction.cs"
"neu_tradeterms";"neu_overheadpercentpreferred";"UpdateListTradeTermsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Actions\UpdateListTradeTermsAction.cs"
"neu_listtradeterms";"neu_amount";"DeleteListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\DeleteListTradeTermsHandler.cs"
"neu_listtradeterms";"id";"DeleteListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\DeleteListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_saleslimit";"DeleteListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\DeleteListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_settlementmethod";"DeleteListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\DeleteListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_issenttosap";"DeleteListTradeTermsValidatorHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\DeleteListTradeTermsValidatorHandler.cs"
"neu_listtradeterms";"neu_amount";"UpdateListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\UpdateListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_settlementmethod";"UpdateListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\UpdateListTradeTermsHandler.cs"
"neu_listtradeterms";"id";"UpdateListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\UpdateListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_saleslimit";"UpdateListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\UpdateListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_code";"UpdateListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\UpdateListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_productid";"UpdateListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\UpdateListTradeTermsHandler.cs"
"neu_listtradeterms";"neu_tradetermsid";"UpdateListTradeTermsHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListOfTradeTerms.Plugins\Steps\UpdateListTradeTermsHandler.cs"
"neu_listtradetermstenderproduct";"neu_listtradetermsid";"CreateListPreAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListTradeTermsTenderProduct.Plugins\Actions\CreateListPreAction.cs"
"neu_listtradetermstenderproduct";"neu_unitamount";"UpdateListAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListTradeTermsTenderProduct.Plugins\Actions\UpdateListAction.cs"
"neu_listtradetermstenderproduct";"neu_tenderproductid";"DeleteListHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListTradeTermsTenderProduct.Plugins\Steps\DeleteListHandler.cs"
"neu_listtradetermstenderproduct";"neu_listtradetermsid";"DeleteListHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListTradeTermsTenderProduct.Plugins\Steps\DeleteListHandler.cs"
"neu_listtradetermstenderproduct";"neu_unitamount";"DeleteListHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListTradeTermsTenderProduct.Plugins\Steps\DeleteListHandler.cs"
"neu_listtradetermstenderproduct";"neu_mappedproductid";"DeleteListHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListTradeTermsTenderProduct.Plugins\Steps\DeleteListHandler.cs"
"neu_listtradetermstenderproduct";"neu_unitamount";"UpdateListHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuListTradeTermsTenderProduct.Plugins\Steps\UpdateListHandler.cs"
"neu_mappedproduct";"neu_isgeneratepositionZPZK";"CreateListTradeTermsFromMappedProductAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\CreateListTradeTermsFromMappedProductAction.cs"
"neu_mappedproduct";"neu_type";"ExecuteCalculationAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\ExecuteCalculationAction.cs"
"neu_mappedproduct";"neu_productid";"ExecuteCalculationAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\ExecuteCalculationAction.cs"
"neu_drugformpharmindex";"neu_Drug";"ExecuteCalculationAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\ExecuteCalculationAction.cs"
"neu_mappedproduct";"neu_lost";"MappedProductToQuoteProductAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\MappedProductToQuoteProductAction.cs"
"neu_mappedproduct";"neu_type";"MappedProductToQuoteProductAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\MappedProductToQuoteProductAction.cs"
"neu_mappedproduct";"neu_sapcode";"NeuZeroIndexFlagChangeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\NeuZeroIndexFlagChangeAction.cs"
"neu_mappedproduct";"neu_productPharmindexId";"NeuZeroIndexFlagChangeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\NeuZeroIndexFlagChangeAction.cs"
"neu_mappedproduct";"neu_type";"SetNameAndSapCodeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Actions\SetNameAndSapCodeAction.cs"
"neu_mappedproduct";"neu_productid";"CheckAndReplaceProductFromOMSHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CheckAndReplaceProductFromOMSHandler.cs"
"neu_mappedproduct";"id";"CheckAndReplaceProductFromOMSHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CheckAndReplaceProductFromOMSHandler.cs"
"neu_mappedproduct";"neu_tenderid";"CheckAndReplaceProductFromOMSHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CheckAndReplaceProductFromOMSHandler.cs"
"neu_mappedproduct";"neu_tenderstructureid";"CheckAndReplaceProductFromOMSHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CheckAndReplaceProductFromOMSHandler.cs"
"neu_mappedproduct";"neu_isgeneratepositionZPZK";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"id";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"neu_salesproducerid";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"neu_tenderid";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"neu_eancode";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"neu_tenderproductid";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"neu_unitamount";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"neu_productid";"CreateListTradeTermsFromMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\CreateListTradeTermsFromMappedProductHandler.cs"
"neu_mappedproduct";"neu_type";"DeleteMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\DeleteMappedProductHandler.cs"
"neu_mappedproduct";"neu_tenderproductid";"DeleteMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\DeleteMappedProductHandler.cs"
"neu_mappedproduct";"neu_tenderstructureid";"DeleteMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\DeleteMappedProductHandler.cs"
"neu_mappedproduct";"neu_tenderid";"DeleteMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\DeleteMappedProductHandler.cs"
"neu_mappedproduct";"neu_productid";"DeleteMappedProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\DeleteMappedProductHandler.cs"
"neu_mappedproduct";"id";"DeleteZPZKDataOnDeleteHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\DeleteZPZKDataOnDeleteHandler.cs"
"neu_mappedproduct";"ownerId";"ExecuteCalculationHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationHandler.cs"
"neu_mappedproduct";"id";"ExecuteCalculationHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationHandler.cs"
"neu_mappedproduct";"neu_type";"ExecuteCalculationHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationHandler.cs"
"neu_mappedproduct";"neu_tenderproductid";"ExecuteCalculationHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationHandler.cs"
"neu_mappedproduct";"neu_pricespecialpurchase";"ExecuteCalculationHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationHandler.cs"
"neu_mappedproduct";"neu_productid";"ExecuteCalculationHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationHandler.cs"
"neu_mappedproduct";"neu_tenderid";"ExecuteCalculationHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationHandler.cs"
"neu_mappedproduct";"neu_type";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_productPharmindexId";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_productid";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_calcflag";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_unitamountchange";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"ownerId";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"id";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_tenderproductid";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_pricespecialpurchase";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_tenderid";"ExecuteCalculationUpdateHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\ExecuteCalculationUpdateHandler.cs"
"neu_mappedproduct";"neu_lost";"MappedProductToQuoteProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\MappedProductToQuoteProductHandler.cs"
"neu_mappedproduct";"neu_type";"MappedProductToQuoteProductHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuMappedProducts.Plugins\Steps\MappedProductToQuoteProductHandler.cs"
